"","idno","stfdem","cntry","SatEcon","incpart","Female","AgeResp","Unemp","Religiosity","SocTrust","LRSP","IncDec","YearsEdu","Crtsame","fairelcc","cttresa","fairelc","gvexpdc","Poverty","Inequality"
"231",32,3,"AL",0,0,2,42,1,10,3.33333333333333,10,1,12,3,10,10,10,8,6.36396103067893,3.53553390593274
"232",199,0,"AL",0,0,1,49,1,10,2.66666666666667,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"233",1153,4,"AL",1,1,1,17,0,7,0,10,1,11,3,6,10,10,10,3.53553390593274,4.94974746830583
"234",80,1,"AL",2,0,2,24,1,8,3.66666666666667,4,3,16,4,1,10,10,10,7.07106781186548,1.4142135623731
"235",331,5,"AL",0,0,1,53,0,10,1.33333333333333,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"236",314,0,"AL",3,0,1,32,0,10,2.33333333333333,10,1,12,0,5,10,10,8,7.07106781186548,5.65685424949238
"237",71,10,"AL",10,0,2,69,0,10,5,10,1,4,10,10,10,10,10,0,0
"238",302,3,"AL",3,0,2,31,0,9,5,8,2,8,10,5,10,10,10,0.707106781186548,2.12132034355964
"239",1001,0,"AL",0,0,2,45,0,8,3.66666666666667,0,1,12,4,0,10,10,10,7.07106781186548,7.07106781186548
"240",56,9,"AL",8,1,2,22,0,10,8.66666666666667,10,3,12,4,10,9,10,8,2.12132034355964,3.53553390593274
"241",299,3,"AL",2,0,1,66,0,5,2.33333333333333,0,1,7,0,4,10,10,10,7.07106781186548,7.07106781186548
"242",337,0,"AL",0,0,2,75,0,10,3.33333333333333,0,1,0,0,0,10,10,10,7.07106781186548,7.07106781186548
"243",284,5,"AL",5,0,2,69,0,10,6,0,3,15,6,6,10,10,10,3.53553390593274,3.53553390593274
"244",341,8,"AL",5,0,1,78,0,9,2,0,3,4,5,5,10,10,10,3.53553390593274,4.24264068711928
"245",231,7,"AL",6,0,2,40,1,4,3.66666666666667,5,4,17,0,3,10,10,10,6.36396103067893,4.94974746830583
"246",286,4,"AL",2,0,2,45,0,5,2.66666666666667,0,4,12,0,0,10,10,5,7.07106781186548,7.07106781186548
"247",587,6,"AL",3,1,1,40,0,4,3.33333333333333,10,6,12,0,4,10,10,10,7.07106781186548,7.07106781186548
"248",465,3,"AL",2,0,1,47,1,5,2.33333333333333,5,1,12,4,6,10,10,10,7.07106781186548,4.94974746830583
"249",408,3,"AL",3,0,2,29,0,10,7.33333333333333,7,2,8,4,0,8,10,9,2.12132034355964,3.53553390593274
"250",739,4,"AL",1,0,2,57,0,9,1.66666666666667,5,3,12,5,5,10,10,10,6.36396103067893,6.36396103067893
"251",562,4,"AL",10,0,2,23,0,10,7.33333333333333,10,10,8,5,6,10,10,10,7.07106781186548,2.12132034355964
"252",434,9,"AL",6,1,1,15,0,9,3.33333333333333,10,1,9,3,5,10,6,6,4.24264068711928,0.707106781186548
"253",873,0,"AL",3,0,1,60,0,3,2.66666666666667,6,1,8,4,4,10,10,10,4.24264068711928,5.65685424949238
"254",252,7,"AL",0,0,2,30,1,10,1,5,2,8,4,0,10,10,9,7.07106781186548,4.24264068711928
"255",517,8,"AL",5,0,1,17,0,10,7.66666666666667,10,8,11,0,0,10,10,8,7.07106781186548,4.94974746830583
"256",967,6,"AL",3,0,1,28,0,7,3.33333333333333,6,10,18,3,7,10,10,8,4.24264068711928,2.82842712474619
"257",120,5,"AL",4,1,1,22,0,10,5.66666666666667,10,4,12,0,5,10,10,10,7.07106781186548,0.707106781186548
"258",607,5,"AL",4,0,1,38,0,7,1,8,5,12,0,4,10,10,10,4.24264068711928,4.24264068711928
"259",372,0,"AL",8,0,2,29,0,7,1.66666666666667,5,6,12,0,0,10,10,10,7.07106781186548,6.36396103067893
"260",239,0,"AL",0,0,1,57,1,8,3.33333333333333,2,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"261",91,10,"AL",0,1,1,19,1,10,6.33333333333333,10,1,12,10,10,10,10,10,0,0
"262",1135,8,"AL",7,0,1,66,0,10,0.666666666666667,5,4,16,10,10,10,10,10,1.4142135623731,0
"263",399,5,"AL",7,1,2,80,0,10,0,10,1,5,10,10,10,10,10,2.82842712474619,4.94974746830583
"264",233,6,"AL",6,1,1,57,0,8,2.66666666666667,5,2,13,0,4,10,10,10,7.07106781186548,7.07106781186548
"265",472,0,"AL",0,0,1,27,0,10,0.333333333333333,8,3,15,0,0,10,10,10,7.07106781186548,4.24264068711928
"266",77,0,"AL",0,0,2,77,0,10,2.33333333333333,0,2,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"267",846,0,"AL",6,0,2,52,1,10,2,5,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"268",234,0,"AL",1,0,2,22,0,10,1.66666666666667,0,3,15,2,0,10,10,10,7.07106781186548,2.12132034355964
"269",394,5,"AL",5,0,1,60,0,10,1,0,4,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"270",104,7,"AL",6,1,2,25,0,7,1.66666666666667,10,3,17,2,8,10,10,10,3.53553390593274,2.12132034355964
"271",509,4,"AL",3,0,1,35,0,1,5,0,7,16,4,5,10,10,8,4.24264068711928,2.12132034355964
"272",566,4,"AL",3,1,2,22,0,5,5.33333333333333,10,2,8,4,6,10,10,10,7.07106781186548,3.53553390593274
"273",779,0,"AL",0,0,2,30,0,10,3.33333333333333,10,5,10,0,0,10,10,10,7.07106781186548,7.07106781186548
"274",877,6,"AL",4,0,2,59,0,10,1.66666666666667,0,2,12,6,5,10,10,10,3.53553390593274,5.65685424949238
"275",1006,1,"AL",2,1,2,58,1,8,2.33333333333333,8,6,12,3,5,10,10,10,5.65685424949238,4.24264068711928
"276",502,3,"AL",4,0,2,55,0,8,4,3,1,8,0,3,10,10,10,7.07106781186548,7.07106781186548
"277",1116,8,"AL",6,0,1,57,0,10,3.66666666666667,6,6,12,7,7,10,10,10,2.82842712474619,3.53553390593274
"278",658,4,"AL",3,0,2,20,0,4,3,3,4,13,5,7,10,8,10,5.65685424949238,4.94974746830583
"279",781,0,"AL",0,0,1,63,1,10,3.33333333333333,5,1,18,0,0,10,10,10,7.07106781186548,7.07106781186548
"280",958,1,"AL",2,0,1,67,0,9,2.33333333333333,10,7,12,3,3,10,10,10,5.65685424949238,5.65685424949238
"281",348,6,"AL",5,0,2,39,0,10,0,5,2,8,10,0,10,10,10,7.07106781186548,4.24264068711928
"282",1073,5,"AL",2,1,1,30,1,10,1,5,5,13,5,5,10,10,10,7.07106781186548,7.07106781186548
"283",225,2,"AL",5,0,1,16,0,5,4.33333333333333,5,7,12,3,3,10,10,10,4.94974746830583,4.24264068711928
"284",19,4,"AL",3,0,2,18,0,7,2.33333333333333,5,2,11,7,6,10,10,8,2.82842712474619,1.4142135623731
"285",776,5,"AL",0,0,2,32,0,10,4,0,1,8,10,5,10,10,10,1.4142135623731,7.07106781186548
"286",1102,0,"AL",6,0,1,68,0,8,5,0,1,8,0,0,10,10,10,7.07106781186548,4.94974746830583
"287",606,0,"AL",1,0,1,61,0,6,3.33333333333333,0,8,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"288",557,7,"AL",3,0,2,43,0,8,3.66666666666667,5,8,21,2,4,10,10,10,7.07106781186548,2.82842712474619
"289",51,2,"AL",3,0,1,62,1,4,0,0,2,12,0,0,10,10,6,7.07106781186548,5.65685424949238
"290",852,0,"AL",0,0,2,72,0,10,0,0,2,7,0,0,10,10,10,7.07106781186548,7.07106781186548
"291",1210,6,"AL",5,0,2,27,1,7,5.33333333333333,9,5,16,2,5,10,10,9,4.24264068711928,2.12132034355964
"292",949,0,"AL",4,0,2,22,0,8,1.66666666666667,5,7,12,0,8,10,10,10,7.07106781186548,7.07106781186548
"293",556,0,"AL",1,0,1,65,0,1,5.33333333333333,0,10,15,0,0,10,10,10,7.07106781186548,4.94974746830583
"294",352,5,"AL",4,0,1,45,0,10,5,10,2,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"295",401,3,"AL",0,0,1,21,1,3,0,10,6,7,10,10,0,10,0,1.4142135623731,0
"296",1103,0,"AL",2,0,1,48,0,8,8,5,4,8,0,0,8,10,7,5.65685424949238,7.07106781186548
"297",925,0,"AL",8,0,2,71,0,10,6.33333333333333,5,1,5,8,6,10,10,10,2.82842712474619,2.82842712474619
"298",400,9,"AL",4,1,2,71,0,5,3,7,3,7,4,10,10,10,10,0.707106781186548,0.707106781186548
"299",366,4,"AL",3,0,1,44,0,7,5,4,1,11,5,5,10,10,10,3.53553390593274,3.53553390593274
"300",719,3,"AL",5,0,2,20,0,3,4,5,5,12,6,4,10,10,9,6.36396103067893,6.36396103067893
"301",192,4,"AL",0,0,1,65,0,6,0,0,2,13,0,0,10,8,10,7.07106781186548,3.53553390593274
"302",209,6,"AL",5,0,1,17,0,5,2,5,4,12,0,4,10,10,9,5.65685424949238,2.12132034355964
"303",1128,9,"AL",7,1,2,64,0,10,4.33333333333333,10,3,7,10,7,10,10,10,2.12132034355964,2.12132034355964
"304",207,1,"AL",1,0,1,69,0,10,0.333333333333333,0,3,12,0,0,10,10,7,7.07106781186548,2.12132034355964
"305",206,3,"AL",5,0,1,71,0,9,3.33333333333333,5,1,7,7,5,10,10,10,4.94974746830583,3.53553390593274
"306",151,5,"AL",4,0,2,36,0,10,2,10,1,8,10,9,10,10,10,0,0
"307",482,2,"AL",3,0,2,61,0,8,2.66666666666667,1,2,8,7,2,9,9,9,3.53553390593274,4.24264068711928
"308",647,5,"AL",0,1,1,47,0,8,3.66666666666667,10,1,12,4,4,9,10,10,3.53553390593274,3.53553390593274
"309",389,7,"AL",7,0,1,36,0,7,5.33333333333333,10,3,12,4,9,10,10,10,3.53553390593274,2.12132034355964
"310",1117,3,"AL",5,1,1,42,0,10,3.66666666666667,5,5,8,0,5,10,10,10,7.07106781186548,2.82842712474619
"311",353,7,"AL",3,0,1,66,0,5,4,10,2,7,6,2,10,10,10,7.07106781186548,7.07106781186548
"312",936,1,"AL",0,0,1,18,0,4,5.33333333333333,5,6,10,2,2,10,10,10,6.36396103067893,5.65685424949238
"313",315,3,"AL",3,0,1,20,1,10,4.33333333333333,10,2,12,4,6,5,5,4,0,0.707106781186548
"314",204,5,"AL",1,1,1,22,1,6,5.33333333333333,10,1,8,2,9,10,9,10,4.24264068711928,2.12132034355964
"315",201,0,"AL",0,0,2,55,0,10,6.66666666666667,5,1,12,1,0,10,10,10,4.24264068711928,7.07106781186548
"316",1236,3,"AL",5,1,2,44,1,5,0,10,3,12,7,8,10,10,10,3.53553390593274,1.4142135623731
"317",333,3,"AL",8,0,2,57,0,10,6.66666666666667,0,3,8,10,10,10,10,10,0,4.94974746830583
"318",1007,0,"AL",0,0,2,65,0,8,1.66666666666667,5,1,4,5,0,10,10,3,5.65685424949238,4.94974746830583
"319",772,9,"AL",0,0,1,20,1,10,6.33333333333333,10,1,8,0,8,9,7,9,6.36396103067893,6.36396103067893
"320",145,5,"AL",5,0,2,45,0,5,0,3,1,8,0,5,10,10,10,7.07106781186548,7.07106781186548
"321",740,3,"AL",3,0,1,67,0,10,3.33333333333333,5,1,7,5,0,10,10,10,4.94974746830583,5.65685424949238
"322",1064,2,"AL",2,0,2,31,1,5,3.66666666666667,4,3,16,0,0,10,10,9,7.07106781186548,7.07106781186548
"323",1086,10,"AL",10,1,2,23,0,10,9.66666666666667,8,1,4,9,3,10,10,10,0,0.707106781186548
"324",188,1,"AL",3,1,1,44,0,3,5,8,4,8,4,5,10,10,10,4.94974746830583,4.24264068711928
"325",1063,2,"AL",3,1,2,25,0,10,2.66666666666667,10,7,15,0,0,10,10,10,5.65685424949238,3.53553390593274
"326",246,0,"AL",0,0,2,30,1,1,2,5,1,17,2,10,10,10,10,6.36396103067893,7.07106781186548
"327",266,7,"AL",4,1,1,22,0,10,0,10,1,13,10,0,10,10,10,3.53553390593274,0
"328",1158,3,"AL",0,0,1,65,0,10,3.33333333333333,0,1,4,0,0,10,10,10,7.07106781186548,7.07106781186548
"329",724,9,"AL",5,1,1,40,0,5,4,7,6,8,3,0,10,10,10,2.82842712474619,4.24264068711928
"330",40,4,"AL",7,0,1,52,0,8,7,0,3,12,8,9,5,5,8,0.707106781186548,2.82842712474619
"331",865,10,"AL",9,1,2,40,0,4,4,10,1,0,10,10,9,9,8,0.707106781186548,0
"332",12,1,"AL",0,0,1,80,0,7,2.33333333333333,0,8,10,10,10,10,10,10,5.65685424949238,5.65685424949238
"333",1075,0,"AL",0,0,2,56,1,10,7,4,1,12,2,0,10,10,10,7.07106781186548,7.07106781186548
"334",1016,10,"AL",4,0,1,70,0,10,6.33333333333333,10,2,4,7,8,10,10,10,3.53553390593274,2.12132034355964
"335",665,2,"AL",1,0,2,52,0,5,5,4,4,16,0,2,10,10,10,6.36396103067893,5.65685424949238
"336",160,5,"AL",2,0,1,24,0,8,2.66666666666667,0,6,12,5,0,10,10,10,7.07106781186548,1.4142135623731
"337",940,5,"AL",4,0,2,52,0,10,5.33333333333333,5,1,14,5,6,10,10,10,4.24264068711928,5.65685424949238
"338",622,10,"AL",5,1,1,61,1,10,2.33333333333333,5,1,12,3,0,10,10,10,4.94974746830583,4.94974746830583
"339",170,3,"AL",4,0,1,42,1,10,2.66666666666667,2,3,12,0,5,10,10,10,7.07106781186548,4.94974746830583
"340",97,4,"AL",4,0,1,75,0,10,2,4,4,7,3,1,10,10,10,5.65685424949238,4.24264068711928
"341",254,0,"AL",0,0,1,34,1,10,5.33333333333333,0,7,8,9,8,10,0,10,7.07106781186548,4.94974746830583
"342",343,0,"AL",10,0,1,64,0,10,3.33333333333333,0,9,12,10,2,10,10,10,5.65685424949238,0
"343",227,0,"AL",2,0,1,42,0,10,1,5,6,12,2,0,10,10,10,7.07106781186548,6.36396103067893
"344",335,3,"AL",2,0,2,23,1,7,3.66666666666667,4,5,15,0,0,10,10,10,7.07106781186548,7.07106781186548
"345",1048,3,"AL",3,0,1,18,0,5,4.33333333333333,2,1,11,2,4,9,9,9,4.94974746830583,3.53553390593274
"346",655,0,"AL",0,0,2,24,0,10,3.66666666666667,5,1,17,3,0,10,10,6,5.65685424949238,5.65685424949238
"347",1156,4,"AL",5,1,2,33,0,10,5.33333333333333,6,6,16,6,7,10,10,7,3.53553390593274,2.12132034355964
"348",270,6,"AL",4,1,2,33,0,5,2.66666666666667,10,9,18,5,7,10,10,10,1.4142135623731,2.82842712474619
"349",1042,6,"AL",5,0,2,59,0,6,7,0,1,8,7,4,10,10,10,4.94974746830583,2.82842712474619
"350",1151,2,"AL",0,0,1,50,1,10,5.33333333333333,0,1,8,0,0,10,10,10,7.07106781186548,5.65685424949238
"351",1199,7,"AL",4,1,1,43,0,10,1.66666666666667,10,1,8,5,10,10,10,10,3.53553390593274,3.53553390593274
"352",121,4,"AL",5,1,1,39,0,10,7,10,1,8,0,5,10,5,10,7.07106781186548,7.07106781186548
"353",633,4,"AL",0,1,1,22,1,10,7,5,1,12,6,5,5,8,8,5.65685424949238,1.4142135623731
"354",1060,0,"AL",10,0,2,15,1,10,10,10,1,8,10,0,10,10,10,0,0
"355",75,8,"AL",7,0,2,36,1,9,8.33333333333333,10,6,12,7,7,10,10,8,2.12132034355964,1.4142135623731
"356",916,5,"AL",0,0,2,41,0,10,4.66666666666667,10,1,12,0,3,10,10,10,7.07106781186548,2.82842712474619
"357",1000,0,"AL",5,1,1,39,1,10,0,10,2,8,0,3,10,10,7,5.65685424949238,2.12132034355964
"358",153,2,"AL",3,0,1,51,0,3,3.33333333333333,0,3,16,1,0,10,10,10,7.07106781186548,4.94974746830583
"359",508,0,"AL",0,0,2,61,0,9,4.66666666666667,5,1,10,10,10,10,9,10,4.94974746830583,4.24264068711928
"360",603,4,"AL",4,0,2,23,0,10,5.33333333333333,0,6,17,4,6,10,10,10,4.24264068711928,4.24264068711928
"361",563,9,"AL",9,1,2,61,0,10,4.33333333333333,10,7,9,0,9,10,10,9,1.4142135623731,3.53553390593274
"362",1194,5,"AL",5,0,2,43,0,7,1,5,6,16,6,5,10,10,4,2.82842712474619,0.707106781186548
"363",1144,0,"AL",5,0,2,40,0,10,4,4,8,22,0,0,10,10,10,7.07106781186548,5.65685424949238
"364",725,2,"AL",3,1,1,37,0,10,5,5,1,8,0,1,10,10,10,5.65685424949238,7.07106781186548
"365",143,7,"AL",1,0,1,39,0,5,6.66666666666667,0,7,12,0,1,10,10,10,5.65685424949238,7.07106781186548
"366",5,7,"AL",5,1,1,59,0,6,6,10,2,4,2,4,9,10,10,6.36396103067893,3.53553390593274
"367",1011,8,"AL",0,0,2,39,0,8,0.666666666666667,1,2,12,10,5,10,10,10,2.82842712474619,0
"368",226,9,"AL",9,1,2,55,1,10,3,10,1,12,9,10,10,10,10,0.707106781186548,0
"369",82,0,"AL",0,0,1,62,1,8,5,0,2,10,10,0,10,9,5,0,1.4142135623731
"370",469,2,"AL",4,0,2,40,0,4,1.66666666666667,5,3,14,4,4,10,10,10,7.07106781186548,7.07106781186548
"371",1177,7,"AL",3,0,2,36,1,10,3.66666666666667,10,4,8,5,7,10,10,10,5.65685424949238,2.82842712474619
"372",703,6,"AL",4,0,1,17,0,10,3.33333333333333,10,8,11,0,5,10,10,10,7.07106781186548,4.24264068711928
"373",943,7,"AL",6,1,2,36,0,5,6.33333333333333,8,6,12,2,5,10,8,10,5.65685424949238,4.24264068711928
"374",291,8,"AL",8,0,2,16,0,9,5,10,2,10,7,8,10,10,8,3.53553390593274,0.707106781186548
"375",1184,3,"AL",4,0,2,60,1,5,1,5,2,12,0,2,10,10,10,7.07106781186548,4.94974746830583
"376",594,0,"AL",0,0,1,23,1,3,0,2,1,9,10,0,10,10,10,7.07106781186548,7.07106781186548
"377",1114,5,"AL",3,0,2,75,0,10,1.66666666666667,1,1,4,5,7,10,6,10,4.24264068711928,0
"378",378,6,"AL",7,1,2,35,1,5,0.333333333333333,5,3,8,1,0,10,10,10,7.07106781186548,7.07106781186548
"379",498,0,"AL",0,0,2,40,0,7,3.66666666666667,0,1,8,2,0,10,10,10,5.65685424949238,3.53553390593274
"380",585,3,"AL",4,0,2,36,1,5,3,4,4,12,2,4,10,10,10,3.53553390593274,4.94974746830583
"381",612,0,"AL",0,0,2,56,0,2,5,0,8,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"382",825,0,"AL",2,0,2,55,0,7,3.33333333333333,0,2,10,0,1,10,10,10,7.07106781186548,7.07106781186548
"383",429,7,"AL",5,0,2,22,0,8,4,10,6,8,0,5,10,10,10,7.07106781186548,0
"384",1040,3,"AL",4,1,2,48,1,10,3.66666666666667,10,4,12,0,8,10,10,10,4.24264068711928,0
"385",44,7,"AL",7,1,1,40,0,8,4,10,8,17,6,9,10,10,10,0,0.707106781186548
"386",1013,5,"AL",9,0,2,51,0,10,5,0,2,8,0,4,10,10,10,7.07106781186548,2.82842712474619
"387",1200,0,"AL",0,0,2,40,1,10,0.333333333333333,0,2,8,1,0,10,10,10,7.07106781186548,7.07106781186548
"388",702,7,"AL",7,0,1,67,0,5,5,5,2,12,7,6,10,10,10,2.82842712474619,2.82842712474619
"389",423,3,"AL",5,0,2,66,0,8,6.66666666666667,5,5,15,2,0,10,10,10,4.94974746830583,6.36396103067893
"390",238,1,"AL",4,0,2,31,0,7,3.33333333333333,5,1,8,2,5,10,10,10,7.07106781186548,6.36396103067893
"391",718,2,"AL",3,0,1,61,1,4,4.66666666666667,5,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"392",289,7,"AL",0,1,1,30,0,10,4,10,2,0,0,9,10,10,10,7.07106781186548,7.07106781186548
"393",811,4,"AL",4,0,2,21,0,5,4.66666666666667,5,2,13,4,5,10,10,10,4.24264068711928,2.12132034355964
"394",678,0,"AL",0,0,2,35,0,1,2.66666666666667,5,7,18,0,1,10,10,10,7.07106781186548,7.07106781186548
"395",274,1,"AL",8,0,1,21,0,6,7,5,3,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"396",1076,3,"AL",1,0,1,29,0,5,4.33333333333333,0,1,8,3,5,10,10,10,5.65685424949238,4.94974746830583
"397",1045,2,"AL",0,0,1,42,0,9,6.66666666666667,5,1,8,10,7,10,10,9,4.94974746830583,2.82842712474619
"398",29,0,"AL",0,0,2,64,0,8,4.33333333333333,1,2,4,1,0,10,9,9,6.36396103067893,5.65685424949238
"399",1105,0,"AL",0,0,1,25,0,2,1.66666666666667,0,5,19,0,0,10,10,10,7.07106781186548,7.07106781186548
"400",762,6,"AL",5,0,1,76,0,10,5,8,1,12,0,10,10,10,10,3.53553390593274,3.53553390593274
"401",112,0,"AL",3,0,2,21,1,5,2,0,1,8,1,0,10,10,9,7.07106781186548,2.12132034355964
"402",1150,4,"AL",4,0,2,19,0,6,4.66666666666667,5,5,11,3,3,10,10,8,4.94974746830583,4.24264068711928
"403",193,5,"AL",3,0,2,28,1,5,4.33333333333333,0,1,8,10,0,10,0,10,7.07106781186548,0
"404",548,3,"AL",7,0,1,70,0,5,5.66666666666667,5,3,12,3,5,10,10,8,4.24264068711928,4.94974746830583
"405",137,0,"AL",3,0,1,23,1,10,6.66666666666667,0,1,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"406",511,2,"AL",0,0,2,15,0,9,3.33333333333333,5,1,9,5,5,10,10,10,7.07106781186548,7.07106781186548
"407",938,1,"AL",2,0,2,25,1,6,6.33333333333333,0,2,8,5,0,9,10,10,7.07106781186548,7.07106781186548
"408",155,5,"AL",5,0,1,52,0,10,2.33333333333333,10,1,8,2,0,10,10,10,7.07106781186548,7.07106781186548
"409",200,7,"AL",0,1,1,61,1,10,0,10,1,12,4,8,10,10,10,7.07106781186548,7.07106781186548
"410",791,2,"AL",6,0,2,19,0,10,2.66666666666667,0,1,11,6,10,10,8,10,5.65685424949238,2.82842712474619
"411",515,0,"AL",0,0,1,64,0,10,2,5,1,7,0,0,10,10,10,7.07106781186548,7.07106781186548
"412",1090,0,"AL",2,0,2,18,1,9,5,0,1,11,0,0,10,10,10,7.07106781186548,7.07106781186548
"413",384,7,"AL",5,1,1,30,0,10,3.33333333333333,7,4,15,6,7,10,10,8,2.82842712474619,0.707106781186548
"414",89,5,"AL",8,0,2,26,0,10,7.33333333333333,9,7,8,3,4,10,9,8,7.07106781186548,4.94974746830583
"415",141,6,"AL",3,0,1,20,1,7,7.33333333333333,5,3,8,7,10,9,10,9,6.36396103067893,4.94974746830583
"416",546,3,"AL",2,0,2,29,0,9,2,5,1,16,0,0,10,10,10,7.07106781186548,5.65685424949238
"417",1171,5,"AL",0,0,1,33,1,9,2.33333333333333,10,1,12,3,3,5,10,5,5.65685424949238,3.53553390593274
"418",154,5,"AL",8,0,1,72,0,10,3.33333333333333,7,3,9,5,5,10,10,10,2.82842712474619,7.07106781186548
"419",756,5,"AL",5,0,1,21,1,3,3.66666666666667,10,10,13,1,3,10,8,5,4.24264068711928,0
"420",1005,2,"AL",0,0,1,26,1,10,1.66666666666667,5,1,12,0,0,10,10,8,7.07106781186548,4.94974746830583
"421",897,0,"AL",0,0,1,46,1,5,0,10,1,16,0,0,10,10,10,7.07106781186548,7.07106781186548
"422",1208,3,"AL",5,0,2,55,0,5,0.333333333333333,0,6,12,0,1,10,10,10,6.36396103067893,6.36396103067893
"423",109,4,"AL",5,1,1,30,1,1,0,2,6,10,10,6,10,10,10,0,0.707106781186548
"424",39,3,"AL",2,0,1,79,0,4,2.33333333333333,0,2,11,3,2,10,10,10,3.53553390593274,3.53553390593274
"425",1017,7,"AL",5,0,1,50,1,10,1,5,5,8,10,5,10,10,10,1.4142135623731,0
"426",15,0,"AL",2,0,2,63,0,10,3,0,7,12,1,1,10,10,10,6.36396103067893,1.4142135623731
"427",906,10,"AL",0,0,2,64,0,10,0.333333333333333,0,1,7,0,5,10,10,10,7.07106781186548,7.07106781186548
"428",582,3,"AL",2,0,2,38,1,10,3.66666666666667,2,3,12,4,2,10,10,2,5.65685424949238,0.707106781186548
"429",96,5,"AL",4,0,2,54,1,7,5.66666666666667,0,1,12,5,0,10,10,10,7.07106781186548,7.07106781186548
"430",850,5,"AL",0,0,2,39,0,10,3.33333333333333,5,2,8,6,5,5,10,10,3.53553390593274,1.4142135623731
"431",223,2,"AL",2,0,1,46,0,5,1.66666666666667,5,3,12,2,3,10,10,10,4.94974746830583,5.65685424949238
"432",998,0,"AL",0,0,2,55,0,10,1.66666666666667,5,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"433",754,3,"AL",0,0,2,57,1,10,1.66666666666667,5,1,9,0,0,10,10,10,7.07106781186548,7.07106781186548
"434",108,2,"AL",6,1,2,69,0,10,3,6,2,8,0,1,10,10,9,7.07106781186548,3.53553390593274
"435",513,0,"AL",0,0,1,50,0,9,6.33333333333333,0,2,12,10,4,10,10,10,7.07106781186548,7.07106781186548
"436",1031,5,"AL",5,1,1,73,0,10,5.66666666666667,8,2,7,4,3,10,10,10,3.53553390593274,2.12132034355964
"437",988,10,"AL",6,1,2,27,0,10,6.33333333333333,10,3,13,9,9,10,10,10,2.12132034355964,2.12132034355964
"438",94,2,"AL",4,0,1,45,0,4,2.33333333333333,0,3,12,0,0,10,10,10,6.36396103067893,7.07106781186548
"439",946,0,"AL",0,0,2,43,0,10,3.33333333333333,9,2,8,0,0,10,10,10,7.07106781186548,7.07106781186548
"440",1039,0,"AL",0,0,2,47,1,8,1.66666666666667,5,1,13,0,5,10,10,10,7.07106781186548,7.07106781186548
"441",1149,0,"AL",0,0,1,65,1,10,4.33333333333333,0,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"442",83,2,"AL",7,0,2,64,0,2,2.33333333333333,0,2,8,0,0,10,10,10,0,0
"443",187,4,"AL",1,0,1,16,0,6,7,5,4,11,2,0,10,8,10,5.65685424949238,2.82842712474619
"444",543,8,"AL",7,1,2,15,0,10,6.33333333333333,10,3,10,0,7,10,10,10,7.07106781186548,3.53553390593274
"445",962,6,"AL",2,0,2,19,0,6,7,3,1,9,10,3,10,9,8,4.94974746830583,0
"446",1217,3,"AL",3,1,1,72,0,10,1.66666666666667,0,3,11,1,3,10,6,10,6.36396103067893,6.36396103067893
"447",142,0,"AL",2,0,2,20,1,10,3.33333333333333,0,1,8,10,0,10,10,10,7.07106781186548,3.53553390593274
"448",1209,8,"AL",6,0,1,24,1,8,4.33333333333333,10,2,8,0,5,10,10,10,7.07106781186548,3.53553390593274
"449",67,7,"AL",5,0,1,21,0,9,4.33333333333333,5,7,10,5,5,10,10,10,4.24264068711928,3.53553390593274
"450",1010,5,"AL",0,0,2,51,0,10,2.66666666666667,0,1,8,10,2,10,10,10,4.94974746830583,2.82842712474619
"451",230,2,"AL",6,1,2,29,1,8,0.333333333333333,8,3,8,5,5,10,8,10,4.94974746830583,2.82842712474619
"452",62,0,"AL",0,0,1,46,1,5,4,0,1,12,0,0,10,10,10,7.07106781186548,7.07106781186548
"453",437,2,"AL",3,1,2,19,1,5,1.66666666666667,9,1,12,0,0,10,10,9,7.07106781186548,5.65685424949238
"454",409,3,"AL",4,0,1,57,0,6,6,1,4,16,3,5,10,10,10,5.65685424949238,5.65685424949238
"455",948,5,"AL",3,0,2,49,0,8,6,5,1,13,1,0,10,10,10,7.07106781186548,6.36396103067893
"456",293,3,"AL",3,0,2,29,0,8,1.33333333333333,5,1,16,1,1,10,10,10,6.36396103067893,7.07106781186548
"457",590,4,"AL",3,0,2,69,0,10,1.5,5,5,13,1,5,10,10,8,7.07106781186548,5.65685424949238
"458",265,1,"AL",3,0,1,23,1,7,4.66666666666667,0,3,8,0,2,10,10,10,7.07106781186548,7.07106781186548
"459",1139,0,"AL",4,0,1,42,1,8,6.33333333333333,0,1,12,0,4,10,10,10,7.07106781186548,5.65685424949238
"460",805,0,"AL",0,0,2,52,0,10,1,10,3,8,0,5,10,10,10,7.07106781186548,7.07106781186548
